urn:samm:io.catenax.asset_tracker_links:2.0.0 ; 2.0.0 ; release ; Property ; catenaXId ; Catena-X Identifier ; ext-uuid:UuidV4Trait ; The Catena-X ID of the given asset, valid for the Catena-X dataspace. ;
urn:samm:io.catenax.shared.recycling_strategy_certificate:3.0.0 ; 3.0.0 ; release ; Property ; vehicleCatenaXId ; Vehicle Catena X ID ; ext-uuid2:UuidV4Trait ; Catena X ID of the Vehicle from which this component has been dismantled. ;
urn:samm:io.catenax.shared.secondary_material_content:1.0.0 ; 1.0.0 ; release ; Property ; secondaryMaterialContent ; Secondary Material Content ; :SecondaryMaterialContentMaterials ; List of relevant materials, which are built in this part and details on the share of primary and secondary material. ;
urn:samm:io.catenax.shared.secondary_material_content:1.0.0 ; 1.0.0 ; release ; Property ; orderNumber ; Order Number ; samm-c:Text ; Order number as provided by supplier. ;
urn:samm:io.catenax.shared.secondary_material_content:1.0.0 ; 1.0.0 ; release ; Property ; materialClass ; Material Class ; :MaterialClassCharacteristic ; Material class according to VDA standard 231-106. ;
urn:samm:io.catenax.shared.secondary_material_content:1.0.0 ; 1.0.0 ; release ; Property ; materialNameStandardized ; Material name standardized ; :MaterialNameStandardizedCharacteristic ; Material name according to standard. ;
urn:samm:io.catenax.shared.secondary_material_content:1.0.0 ; 1.0.0 ; release ; Property ; unitOfMeasure ; Unit of measure ; :UnitOfMeasureCharacteristic ; Attribute to define the measure and actual mass of the material. ;
urn:samm:io.catenax.shared.secondary_material_content:1.0.0 ; 1.0.0 ; release ; Property ; bioBased ; Bio Based ; :BioBasedCharacteristic ; Bio-based materials are materials of biological origin excluding material embedded in geological formations and/or fossilized. ;
urn:samm:io.catenax.shared.secondary_material_content:1.0.0 ; 1.0.0 ; release ; Property ; inorganic ; Inorganic ; :InorganicCharacteristic ; Material based on inorganic matter or fossil fuels. ;
urn:samm:io.catenax.shared.secondary_material_content:1.0.0 ; 1.0.0 ; release ; Property ; certificate ; Certificate ; :CertificateCharacteristic ; If available, the name of a certificate verifying the recycling content can be included. ;
urn:samm:io.catenax.shared.secondary_material_content:1.0.0 ; 1.0.0 ; release ; Property ; additionalInformation ; additional information ; samm-c:Text ; This attribute can be used to add additional information on material level. \nFor example could this field contain information about how much material has been reutilized. Reutilization of materials such as rework, regrind, or scrap materials generated within the process and capable of being reused within the same process that generated it. ;
urn:samm:io.catenax.shared.secondary_material_content:1.0.0 ; 1.0.0 ; release ; Property ; referencedStandard ; Referenced Standard ; :ReferencedStandardCharacteristic ; Norm authority which governs norm. ;
urn:samm:io.catenax.shared.secondary_material_content:1.0.0 ; 1.0.0 ; release ; Property ; referencedStandardID ; Referenced Standard ID ; samm-c:Text ; Id of standard used by norming authority. ;
urn:samm:io.catenax.shared.secondary_material_content:1.0.0 ; 1.0.0 ; release ; Property ; materialNameStandardizedValue ; Material Name Standardized Value ; samm-c:Text ; Name of the material according to the norming authority and the referenced ID of the norm. ;
urn:samm:io.catenax.shared.secondary_material_content:1.0.0 ; 1.0.0 ; release ; Property ; unitOfMeasureKey ; Unit of Measure Key ; :UnitOfMeasureKeyTrait ; Unit of measure in which the mass of the material is measured. ;
urn:samm:io.catenax.shared.secondary_material_content:1.0.0 ; 1.0.0 ; release ; Property ; materialNetMass ; Material Net Mass ; :MaterialNetMassCharacteristic ; Net mass of material in defined unit. ;
urn:samm:io.catenax.shared.secondary_material_content:1.0.0 ; 1.0.0 ; release ; Property ; grossMaterialInputMass ; Gross Material Input Mass ; :GrossMaterialInputMassCharacteristic ; /NA/ ;
urn:samm:io.catenax.shared.secondary_material_content:1.0.0 ; 1.0.0 ; release ; Property ; bioBasedClass ; Bio Based Class ; :BioBasedClassCharacteristic ; Information on bio-based material class. ;
urn:samm:io.catenax.shared.secondary_material_content:1.0.0 ; 1.0.0 ; release ; Property ; secondaryBioBased ; Secondary Bio Based ; :SecondaryBioBasedCharacteristic ; Secondary materials are recycled materials that can be used in manufacturing processes instead of or alongside virgin raw materials. ;
urn:samm:io.catenax.shared.secondary_material_content:1.0.0 ; 1.0.0 ; release ; Property ; primaryBioBased ; Primary Bio Based ; :PrimaryBioBasedCharacteristic ; Primary materials are raw materials that are used for the first time during the planned process. ;
urn:samm:io.catenax.shared.secondary_material_content:1.0.0 ; 1.0.0 ; release ; Property ; secondaryInorganic ; Secondary Inorganic ; :SecondaryInorganicCharacteristic ; Secondary materials are recycled materials that can be used in manufacturing processes instead of or alongside virgin raw materials. ;
urn:samm:io.catenax.shared.secondary_material_content:1.0.0 ; 1.0.0 ; release ; Property ; primaryInorganic ; Primary Inorganic ; :PrimaryInorganicCharacteristic ; Primary materials are raw materials that are used for the first time during the planned process. ;
urn:samm:io.catenax.shared.secondary_material_content:1.0.0 ; 1.0.0 ; release ; Property ; certificateName ; Certificate Name ; samm-c:Text ; If available, the name of a certificate verifying the recycling content can be included. ;
urn:samm:io.catenax.shared.secondary_material_content:1.0.0 ; 1.0.0 ; release ; Property ; certificateLink ; Certificate Link ; samm-c:ResourcePath ; The certificate can be referenced for example as a PDF file. ;
urn:samm:io.catenax.shared.secondary_material_content:1.0.0 ; 1.0.0 ; release ; Property ; isMassBalanced ; Is Mass Balanced ; samm-c:Boolean ; Information whether mass-balancing was applied: Mass balance is one of several well-known chain of custody approaches that can be used to track the flow of materials through the value chain. The total quantity of the content in question is tracked through the production system and the allocation of this content is made to the end products based on verifiable accounting. ;
urn:samm:io.catenax.shared.secondary_material_content:1.0.0 ; 1.0.0 ; release ; Property ; percentageOfMaterialWeight ; Percentage of Material Weight ; :PercentageOfMaterialWeightTrait ; Share of the full material weight in percentage. ;
urn:samm:io.catenax.shared.secondary_material_content:1.0.0 ; 1.0.0 ; release ; Property ; preConsumer ; Pre Consumer ; :PreConsumerCharacteristic ; Amount of material that is Pre-consumer material. Material diverted from the waste stream during a manufacturing process. Excluded is reutilization of materials such as rework, regrind or scrap generated in a process and capable of being reclaimed within the same process that generated it. Pre-consumer material can be used in form of recovered or recycled material as a substitute for primary material. ;
urn:samm:io.catenax.shared.secondary_material_content:1.0.0 ; 1.0.0 ; release ; Property ; postConsumer ; Post Consumer ; :PostConsumerCharacteristic ; Amount of material that is Post-consumer material. Material generated by households or by commercial, industrial and institutional facilities in their role as end-users of the product which can no longer be used for ist intended purpose. This includes returns of material from the distribution chain. Post-consumer material can be used in form of recovered or recycled material as a substitute for primary material. ;
urn:samm:io.catenax.shared.secondary_material_content:1.0.0 ; 1.0.0 ; release ; Property ; postConsumerAutomotive ; Post Consumer Automotive ; :PostConsumerAutomotiveCharacteristic ; /NA/ ;
urn:samm:io.catenax.shared.secondary_material_content:1.0.0 ; 1.0.0 ; release ; Property ; mechanicalRecycling ; Mechanical Recycling ; :MechanicalRecyclingCharacteristic ; Materials that have undergone mechanical recycling. ;
urn:samm:io.catenax.shared.secondary_material_content:1.0.0 ; 1.0.0 ; release ; Property ; chemicalRecycling ; Chemical Recycling ; :ChemicalRecyclingCharacteristic ; Materials that have undergone chemical recycling. ;
urn:samm:io.catenax.shared.shopfloor_information_types:2.0.0 ; 2.0.0 ; release ; Property ; communicationMode ; Communication Mode ; :CommunicationModeEnum ; Specification of the communication mode ;
urn:samm:io.catenax.shared.shopfloor_information_types:2.0.0 ; 2.0.0 ; release ; Property ; timeValue ; Time Value ; :TimeValueCharacteristic ; A time Value property ;
urn:samm:io.catenax.shared.shopfloor_information_types:2.0.0 ; 2.0.0 ; release ; Property ; timeUnit ; Time Unit ; :TimeUnitEnum ; Specifies the unit in which the time is represented ;
urn:samm:io.catenax.shared.shopfloor_information_types:2.0.0 ; 2.0.0 ; release ; Property ; value ; Value ; :IntegerValueCharacteristic ; The amount of timeUnits considered ;
urn:samm:io.catenax.shopfloor_information.get_production_forecast:2.0.0 ; 2.0.0 ; release ; Property ; request ; Request ; :RequestCharacteristic ; Data model for a request ;
urn:samm:io.catenax.shopfloor_information.get_production_forecast:2.0.0 ; 2.0.0 ; release ; Property ; offset ; offset ; ext-types2:TimeValueCharacteristic ; /NA/ ;
urn:samm:io.catenax.shopfloor_information.get_production_forecast:2.0.0 ; 2.0.0 ; release ; Property ; customerId ; customer identification number ; ext-number:BpnlTrait ; Internal customer Id ;
urn:samm:io.catenax.shopfloor_information.get_production_forecast:2.0.0 ; 2.0.0 ; release ; Property ; precisionOfForecast ; Precision of forecast ; ext-types2:TimeValueCharacteristic ; Accuracy of the time specification of the completion date.\n- default: implicitly defined by production\n- only as a REQUEST of the requester since it cannot be guaranteed that the store floor can provide the data in this accuracy. ;
urn:samm:io.catenax.shopfloor_information.get_production_forecast:2.0.0 ; 2.0.0 ; release ; Property ; productionForecastForAll ; Production forecast for all ; samm-c:Boolean ; Boolean variable that detemines whether the customer request information about each position of an order, or information about the complete order ;
urn:samm:io.catenax.shopfloor_information.get_production_forecast:2.0.0 ; 2.0.0 ; release ; Property ; orderId ; order identification number ; ext-uuid:UuidV4Trait ; The Id identifying subject of the request ;
urn:samm:io.catenax.shopfloor_information.get_production_forecast:2.0.0 ; 2.0.0 ; release ; Property ; deviationOfSchedule ; Deviation of Schedule ; ext-types2:TimeValueCharacteristic ; /NA/ ;
urn:samm:io.catenax.shopfloor_information.get_production_forecast:2.0.0 ; 2.0.0 ; release ; Property ; notificationInterval ; Notification Interval ; ext-types2:TimeValueCharacteristic ; /NA/ ;
urn:samm:io.catenax.shopfloor_information.get_production_tracking:1.0.0 ; 1.0.0 ; release ; Property ; request ; Request ; :RequestCharacteristic ; Contains the data for the production tracking request ;
urn:samm:io.catenax.shopfloor_information.get_production_tracking:1.0.0 ; 1.0.0 ; release ; Property ; stepIdentifierList ; Step Identifier List ; :ProcessStepIdentifierCharacteristic ; List of manufacturing steps from which a set of parameter is requested. The manufacturing steps are either determined by a capability or a process step identifier ;
urn:samm:io.catenax.shopfloor_information.get_production_tracking:1.0.0 ; 1.0.0 ; release ; Property ; processReferenceType ; Process Reference Type ; :ProcessReferenceTypeCharacteristic ; Value of an enumeration that determines whether the request is based on concrete process steps (Bill of process) or capabilities ;
urn:samm:io.catenax.shopfloor_information.get_production_tracking:1.0.0 ; 1.0.0 ; release ; Property ; billOfProcessId ; Bill of Process Identifier ; :StringCharacteristic ; Id to identify an instance of the bill of process data model ;
urn:samm:io.catenax.shopfloor_information.get_production_tracking:1.0.0 ; 1.0.0 ; release ; Property ; customerId ; customer Identification ; ext-number:BpnlTrait ; Internal customer Identification ;
urn:samm:io.catenax.shopfloor_information.get_production_tracking:1.0.0 ; 1.0.0 ; release ; Property ; capabilityId ; Capability Identifier ; :StringCharacteristic ; Identifier of a capability that is required in case of a capability based request ;
urn:samm:io.catenax.shopfloor_information.get_production_tracking:1.0.0 ; 1.0.0 ; release ; Property ; billOfMaterialId ; Bill of Material Identifier ; :StringCharacteristic ; Identifier for a bill of material, which is known by both partners ;
urn:samm:io.catenax.shopfloor_information.get_production_tracking:1.0.0 ; 1.0.0 ; release ; Property ; processStepId ; Process Step Identifier ; :StringCharacteristic ; Id of a process Step, specified within an instance of a bill of process data model that is known to both partners ;
urn:samm:io.catenax.shopfloor_information.get_production_tracking:1.0.0 ; 1.0.0 ; release ; Property ; processParameterList ; Process Parameter List ; :ProcessPartameterListCharacteristic ; List of requested Process parameter ;
urn:samm:io.catenax.shopfloor_information.get_production_tracking:1.0.0 ; 1.0.0 ; release ; Property ; partInstanceLevel ; Part Instance Level ; :PartInstanceLevelCharacteristic ; Specifies for the case of a capability based request, whether the parts are identified with a serial number or with a bill of material ;
urn:samm:io.catenax.shopfloor_information.get_production_tracking:1.0.0 ; 1.0.0 ; release ; Property ; partInstanceId ; Part Instance Identifier ; :StringCharacteristic ; Identifies an instance of a part in case that the partInstanceLevel property has the value partInstanceId ;
urn:samm:io.catenax.shopfloor_information.get_production_tracking:1.0.0 ; 1.0.0 ; release ; Property ; billOfMaterialElementId ; Bill of Material Element Identifier ; :StringCharacteristic ; Identifier of an element that is part of the bill of material, referenced by the bill of material Id ;
urn:samm:io.catenax.shopfloor_information.get_production_tracking:1.0.0 ; 1.0.0 ; release ; Property ; processParameterName ; Process Parameter Name ; :StringCharacteristic ; Name of a process parameter ;
urn:samm:io.catenax.shopfloor_information.get_production_tracking:1.0.0 ; 1.0.0 ; release ; Property ; processParameterSemanticId ; Process Parameter Semantic Identifier ; :StringCharacteristic ; Reference to a semantic that defines the unit and the data type of the parameter ;
urn:samm:io.catenax.shopfloor_information.get_production_tracking:1.0.0 ; 1.0.0 ; release ; Property ; identifierType ; Identifier Type ; :IdentifierTypeCharacteristic ; Identifies a product based on an identifier and distinguishes whether the request is based on a bill of material, part instance identifier oder a batch identifier. ;
urn:samm:io.catenax.shopfloor_information.get_production_tracking:1.0.0 ; 1.0.0 ; release ; Property ; identifierNumber ; Identifier Number ; :StringCharacteristic ; Identifier number of a product ;
urn:samm:io.catenax.shopfloor_information.provide_production_forecast:2.0.0 ; 2.0.0 ; release ; Property ; productionForecastResponse ; Production Forecast Response ; :ProductionForecastCharacteristic ; The concrete information about a production forecast ;
urn:samm:io.catenax.shopfloor_information.provide_production_forecast:2.0.0 ; 2.0.0 ; release ; Property ; listOfForecastItems ; List Of Forecast Items ; :ForecastItemList ; List of ForecastItems matching the items to an order ;
urn:samm:io.catenax.shopfloor_information.provide_production_forecast:2.0.0 ; 2.0.0 ; release ; Property ; iterationNumber ; Iteration Number ; ext-types2:IntegerValueCharacteristic ; /NA/ ;
urn:samm:io.catenax.shopfloor_information.provide_production_forecast:2.0.0 ; 2.0.0 ; release ; Property ; positionId ; Position Id ; ext-uuid:UuidV4Trait ; Identifier of a position of an order ;
urn:samm:io.catenax.shopfloor_information.provide_production_forecast:2.0.0 ; 2.0.0 ; release ; Property ; productionForecast ; Production Forecast ; samm-c:Timestamp ; Date of completion ;
urn:samm:io.catenax.shopfloor_information.provide_production_forecast:2.0.0 ; 2.0.0 ; release ; Property ; precisionOfForecast ; Precision Of Forecast ; ext-types2:TimeValueCharacteristic ; Accuracy of the prediction ;
urn:samm:io.catenax.shopfloor_information.provide_production_forecast:2.0.0 ; 2.0.0 ; release ; Property ; productionStatus ; Production Status ; :ProductionStatusEnum ; Status of the order/position within MP ;
urn:samm:io.catenax.shopfloor_information.provide_production_forecast:2.0.0 ; 2.0.0 ; release ; Property ; reasonsForDelay ; Reasons For Delay ; :ReasonsForDelayEnum ; Optional field to provide information to the customer why a delivery date is not met ;
urn:samm:io.catenax.shopfloor_information.provide_production_forecast:2.0.0 ; 2.0.0 ; release ; Property ; returnCode ; Return Code ; :ReturnCodeEnum ; Return code that indicates whether a single item of an order matches the customers desired request ;
urn:samm:io.catenax.shopfloor_information.provide_production_forecast:2.0.0 ; 2.0.0 ; release ; Property ; forecastDate ; Forecast Date ; samm-c:Timestamp ; Date/time of the forecast calculation ;
urn:samm:io.catenax.shopfloor_information.provide_production_tracking:1.0.0 ; 1.0.0 ; release ; Property ; response ; Response ; :ResponseCharacteristic ; Response data for the production tracking request ;
urn:samm:io.catenax.shopfloor_information.provide_production_tracking:1.0.0 ; 1.0.0 ; release ; Property ; processStepIdentifierList ; Process Step Identifier List ; :ProcessStepIdentifierListCharacteristic ; List that contains a set of process steps, where each process step provides a list with the values of the requeste parameters ;
urn:samm:io.catenax.shopfloor_information.provide_production_tracking:1.0.0 ; 1.0.0 ; release ; Property ; processStepId ; Process Step Identifier ; :StringCharacteristic ; Id of a concrete process step ;
urn:samm:io.catenax.shopfloor_information.provide_production_tracking:1.0.0 ; 1.0.0 ; release ; Property ; processParameterValueList ; Process Parameter Value List ; :ProcessParameterValueCharacteristic ; A set of process parameter for the corresponsing process step, that corresponds to the requested parameters ;
urn:samm:io.catenax.shopfloor_information.provide_production_tracking:1.0.0 ; 1.0.0 ; release ; Property ; processParameterName ; Process Parameter Name ; :StringCharacteristic ; Name of a process parameter ;
urn:samm:io.catenax.shopfloor_information.provide_production_tracking:1.0.0 ; 1.0.0 ; release ; Property ; processParameterValue ; Process Parameter Value ; :StringCharacteristic ; The concrete value of a process parameter. Becomes mandatory in case that the processParameterQuality property is not set to NoValue ;
urn:samm:io.catenax.shopfloor_information.provide_production_tracking:1.0.0 ; 1.0.0 ; release ; Property ; processParameterQuality ; Process Parameter Quality ; :ProcessParameterQualityEnumeration ; Enumeration to provide additional information about the significance of the parameter. ;
urn:samm:io.catenax.shopfloor_information.provide_production_tracking:1.0.0 ; 1.0.0 ; release ; Property ; identifierType ; Identifier Type ; :IdentifierTypeCharacteristic ; Distinghuished between a bill of material, a part instanceId or a batchId to identify a product ;
urn:samm:io.catenax.shopfloor_information.provide_production_tracking:1.0.0 ; 1.0.0 ; release ; Property ; identifierNumber ; Identifier Number ; :StringCharacteristic ; Identifier number of a product ;
urn:samm:io.catenax.short_term_material_demand:1.0.0 ; 1.0.0 ; release ; Property ; demandSeries ; Demand Series ; :DemandSeriesSet ; The demands for a dedicated material in a given time period, distinguished by their demand location and demand category. ;
urn:samm:io.catenax.short_term_material_demand:1.0.0 ; 1.0.0 ; release ; Property ; materialGlobalAssetId ; UUID of the Part Type Twin ; ext-uuid:UuidV4Trait ; Identifier used uniquely to identify part type twin. ;
urn:samm:io.catenax.short_term_material_demand:1.0.0 ; 1.0.0 ; release ; Property ; demands ; Demands ; :DemandTimeSeries ; A time series on a daily basis along a given time period to describe the demand values for this demand series. ;
urn:samm:io.catenax.short_term_material_demand:1.0.0 ; 1.0.0 ; release ; Property ; demandCategory ; Demand Category ; :DemandCategoryCharacteristic ; Type of demand for this demand series. ;
urn:samm:io.catenax.short_term_material_demand:1.0.0 ; 1.0.0 ; release ; Property ; expectedSupplierLocationBpns ; Expected Supplier Location ; ext-number:BpnsTrait ; The Business Partner Number Site (BPNS) of the site from where the customer expects the supplier to fulfill the demands of the demand series. The value is used for informational purposes only and is therefore not binding for the supplier. ;
urn:samm:io.catenax.short_term_material_demand:1.0.0 ; 1.0.0 ; release ; Property ; customerLocationBpns ; Customer Location ; ext-number:BpnsTrait ; The Business Partner Number Site (BPNS) of the site at which the customer needs the specified material for this demand series. ;
urn:samm:io.catenax.short_term_material_demand:1.0.0 ; 1.0.0 ; release ; Property ; lastUpdatedOnDateTime ; Lasted Updated on Date ; samm-c:Timestamp ; Date and time at which the DemandSeries has been updated by the reporting partner's system. Date and time are set according to a timezone. ;
urn:samm:io.catenax.short_term_material_demand:1.0.0 ; 1.0.0 ; release ; Property ; demand ; Demand ; :DemandQuantityCharacteristic ; Quantity of materials required on a specific day. This demand is not a call-off and should be as close as possible to the actual production program. ;
urn:samm:io.catenax.short_term_material_demand:1.0.0 ; 1.0.0 ; release ; Property ; day ; Day ; :DateCharacteristic ; Day of the demanded quantity. ;
urn:samm:io.catenax.short_term_material_demand:1.0.0 ; 1.0.0 ; release ; Property ; demandCategoryCode ; Demand Category Code ; :DemandCategoryCodeCharacteristic ; The code identifying a demand category. ;
urn:samm:io.catenax.short_term_material_demand:1.0.0 ; 1.0.0 ; release ; Property ; demandCategoryName ; Demand Category Name ; samm-c:MultiLanguageText ; The name describing a demand category. ;
urn:samm:io.catenax.simulated_week_based_material_demand:1.0.0 ; 1.0.0 ; release ; Property ; simulationId ; Simulation ID ; ext-uuid:UuidV4Trait ; The simulation ID uniquely identifies a simulation scenario. All aspects that belong to the same simulation scenario share a simulation ID ;
urn:samm:io.catenax.simulated_week_based_material_demand:1.0.0 ; 1.0.0 ; release ; Property ; simulatedWeekBasedMaterialDemandId ; Simulated Material Demand ID ; ext-uuid:UuidV4Trait ; The simulated capacity group ID uniquely identifies the simulated material demand within the business relationship between a customer and its supplier. ;
urn:samm:io.catenax.simulated_week_based_material_demand:1.0.0 ; 1.0.0 ; release ; Property ; simulationPriority ; Simulation Priority ; :SimulationPriorityCharacteristic ; The simulation priority expresses the urgency of the evaluation request. In addition it can be used to indicate that the evaluation can be aborted. ;
urn:samm:io.catenax.simulated_week_based_material_demand:1.0.0 ; 1.0.0 ; release ; Property ; simulationDueDate ; Simulation Due Date ; samm-c:Timestamp ; The simulation due date allows the customer to indicate to the supplier the date until the evaluation of the simulation scenario should be finished. ;
urn:samm:io.catenax.simulated_week_based_material_demand:1.0.0 ; 1.0.0 ; release ; Property ; simulationChangedAt ; Simulation Changed At ; samm-c:Timestamp ; Point in time when the content (any property according to the data model) of the simulated material demand was changed, at the customer, either by a human user or an automated process. ;
urn:samm:io.catenax.simulated_week_based_material_demand:1.0.0 ; 1.0.0 ; release ; Property ; listOfWeekBasedMaterialDemand ; Material Demand List ; :ListOfWeekBasedMaterialDemandCollection ; List of material demands that allow the customer to spell out a simulation scenario. ;
urn:samm:io.catenax.single_level_bom_as_built:3.0.0 ; 3.0.0 ; release ; Property ; catenaXId ; Catena-X ID ; ext-uuid:UuidV4Trait ; The Catena-X ID of the given part (e.g. the component), valid for the Catena-X dataspace. ;
urn:samm:io.catenax.single_level_bom_as_built:3.0.0 ; 3.0.0 ; release ; Property ; childItems ; Child Items ; :SetOfChildItemsCharacteristic ; Set of child items, of which the given parent item was assembled by (one structural level down). ;
urn:samm:io.catenax.single_level_bom_as_built:3.0.0 ; 3.0.0 ; release ; Property ; createdOn ; Created On ; :DateTimeTrait ; Timestamp when the relation between the parent item and the child item was created, e.g. when the serialized child part was assembled into the given part. ;
urn:samm:io.catenax.single_level_bom_as_built:3.0.0 ; 3.0.0 ; release ; Property ; quantity ; Quantity ; ext-quantity:ItemQuantityCharacteristic ; Quantity of which the child item is assembled into the parent item. In general it is '1' for serialized parts. ;
urn:samm:io.catenax.single_level_bom_as_built:3.0.0 ; 3.0.0 ; release ; Property ; lastModifiedOn ; Last Modification Date ; :DateTimeTrait ; Timestamp when the assembly relationship between parent item and child item was last modified. ;
urn:samm:io.catenax.single_level_bom_as_built:3.0.0 ; 3.0.0 ; release ; Property ; businessPartner ; Business Partner ; ext-number:BpnlTrait ; The supplier of the given child item. ;
urn:samm:io.catenax.single_level_bom_as_built:3.0.0 ; 3.0.0 ; release ; Property ; hasAlternatives ; Has Alternatives ; samm-c:Boolean ; Expresses whether the part is built-in or wether it is one of several options. If the value is false, it can be assumed this exact item is built-in. If the value is true, it is unknown wether this or an alternative item is built-in.\nThis is the case when, e.g. the same item is supplied by two suppliers, the item is only tracked by a customer part ID during assembly. Thus, these items can not be differentiated from each other.\n\n ;
urn:samm:io.catenax.single_level_bom_as_planned:3.0.0 ; 3.0.0 ; release ; Property ; catenaXId ; Catena-X Identifier ; ext-uuid:UuidV4Trait ; The Catena-X ID of the given part (e.g. the component), valid for the Catena-X dataspace. ;
urn:samm:io.catenax.single_level_bom_as_planned:3.0.0 ; 3.0.0 ; release ; Property ; childItems ; Child Items ; :SetOfChildItemsCharacteristic ; Set of child items in As-Planned lifecycle phase, of which the given parent object is assembled by (one structural level down). ;
urn:samm:io.catenax.single_level_bom_as_planned:3.0.0 ; 3.0.0 ; release ; Property ; createdOn ; Created on ; :DateTimeTrait ; Timestamp when the relation between the parent part and the child part was created ;
urn:samm:io.catenax.single_level_bom_as_planned:3.0.0 ; 3.0.0 ; release ; Property ; quantity ; Quantity ; ext-quantity:ItemQuantityCharacteristic ; Quantity of which the child part will be assembled into the parent part. ;
urn:samm:io.catenax.single_level_bom_as_planned:3.0.0 ; 3.0.0 ; release ; Property ; lastModifiedOn ; Last Modified on ; :DateTimeTrait ; Timestamp when the relationship between parent part and child part was last modified. ;
urn:samm:io.catenax.single_level_bom_as_planned:3.0.0 ; 3.0.0 ; release ; Property ; validityPeriod ; Validity Period ; :ValidityPeriodCharacteristic ; The period of time during which the parent-child relation is valid. This relates to whether a child part can be built into the parent part at a given time.\nIf no validity period is given the relation is considered valid at any point in time. ;
urn:samm:io.catenax.single_level_bom_as_planned:3.0.0 ; 3.0.0 ; release ; Property ; businessPartner ; Business Partner ; ext-number:BpnlTrait ; The supplier of the given child item. ;
urn:samm:io.catenax.single_level_bom_as_planned:3.0.0 ; 3.0.0 ; release ; Property ; validFrom ; Valid from ; :DateTimeTrait ; Start date of validity period. ;
urn:samm:io.catenax.single_level_bom_as_specified:2.0.1 ; 2.0.1 ; release ; Property ; assetId ; assetID ; :assetIdTrait ; A unique reference to an asset which could be registered within Catena-X DataSpace ;
urn:samm:io.catenax.single_level_bom_as_specified:2.0.1 ; 2.0.1 ; release ; Property ; manufacturerId ; Manufacturer ID ; samm-c:Text ; The ID of the initial issuer of the single level BoMAsSpecified ;
urn:samm:io.catenax.single_level_bom_as_specified:2.0.1 ; 2.0.1 ; release ; Property ; childassetId ; Child assetId ; samm-c:Text ; Describes the Catena-X ID of the child part ;
urn:samm:io.catenax.single_level_bom_as_specified:2.0.1 ; 2.0.1 ; release ; Property ; lastModifiedOn ; Last Modified On ; samm-c:Timestamp ; The time the item was modified the last time ;
urn:samm:io.catenax.single_level_bom_as_specified:2.0.1 ; 2.0.1 ; release ; Property ; createdOn ; Created On ; samm-c:Timestamp ; The time the item was created on ;
urn:samm:io.catenax.single_level_bom_as_specified:2.0.1 ; 2.0.1 ; release ; Property ; measurementUnit ; Measurement Unit ; samm-c:UnitReference ; Unit of measurement for the quantity of serialized objects. ;
urn:samm:io.catenax.single_level_bom_as_specified:2.0.1 ; 2.0.1 ; release ; Property ; quantityNumber ; Quantity Number ; :NumberOfObjects ; The number of objects related to the measurement unit. ;
urn:samm:io.catenax.single_level_bom_as_specified:2.0.1 ; 2.0.1 ; release ; Property ; key ; Key ; samm-c:Text ; Key within the classification. ;
urn:samm:io.catenax.single_level_bom_as_specified:2.0.1 ; 2.0.1 ; release ; Property ; value ; Value ; samm-c:Text ; Value within the classification. ;
urn:samm:io.catenax.single_level_bom_as_specified:2.0.1 ; 2.0.1 ; release ; Property ; childItems ; Child Items ; :ChildItemCharacteristic ; The child Items of the observed parent item ;
urn:samm:io.catenax.single_level_bom_as_specified:2.0.1 ; 2.0.1 ; release ; Property ; item ; Item ; :ItemCharacteristic ; The description of the part in the primary language of the production facility of the product owner. ;
urn:samm:io.catenax.single_level_bom_as_specified:2.0.1 ; 2.0.1 ; release ; Property ; ownerItemId ; Owner Item ID ; :assetIdTrait ; This is the key field of the component which usually keeps the part numbers used in after-sales, e.g. when repairing broken parts and searching for a replacement. This ownerPartId itself isn't usually bound to one part version, with the assumption that all part versions with the same ownerPartId are mutually interchangeable. ;
urn:samm:io.catenax.single_level_bom_as_specified:2.0.1 ; 2.0.1 ; release ; Property ; itemVersion ; Item Version ; samm-c:Text ; This is the version of the item. The engineering will at times supercede an older item version by a newer one, which might have different material aspects, physical dimensions etc., still maintaining compatibility. ;
urn:samm:io.catenax.single_level_bom_as_specified:2.0.1 ; 2.0.1 ; release ; Property ; itemQuantity ; Item Quantity ; :ItemQuantityCharacteristic ; This is the quantity how often this item is in the item. ;
urn:samm:io.catenax.single_level_bom_as_specified:2.0.1 ; 2.0.1 ; release ; Property ; itemDescription ; Item Description ; samm-c:Text ; The description of the item in the primary language of the production facility of the product owner. ;
urn:samm:io.catenax.single_level_bom_as_specified:2.0.1 ; 2.0.1 ; release ; Property ; itemClassification ; Item Classification ; :ItemClassificationCharacteristic ; The item classification. ;
urn:samm:io.catenax.single_level_bom_as_specified:2.0.1 ; 2.0.1 ; release ; Property ; childItemCategory ; Child Item Category ; samm-c:Text ; /NA/ ;
urn:samm:io.catenax.single_level_bom_as_specified:2.0.1 ; 2.0.1 ; release ; Property ; itemPositioning ; Item Positioning ; :ItemPositioningCharacteristic ; Some parts are intended to be used on either the left or right side, e.g. mirrors, hence this entity describes on which side a part is to be used ;
urn:samm:io.catenax.single_level_scene_node:1.0.0 ; 1.0.0 ; release ; Property ; catenaXId ; Catena-X ID ; ext-uuid:UuidV4Trait ; The Catena-X ID of the given part valid for the Catena-X dataspace. ;
